[2026-04-27 03:23:54] [main] command=postprocess
[2026-04-27 03:23:54] [postprocess] start: input=D:\LEARNING_RESOURCE\AndroidPDS\gitRepository\Android-Privacy-Detection-Software\WEEK_7\src\analyzer\output\run_20260427_001723\51Job\audit_raw.csv, output=D:\LEARNING_RESOURCE\AndroidPDS\gitRepository\Android-Privacy-Detection-Software\WEEK_7\src\analyzer\output\run_20260427_001723\51Job\audit_processed.csv
[2026-04-27 03:23:55] [postprocess] processed row 2580
[2026-04-27 03:23:55] [postprocess] processed row 2581
[2026-04-27 03:23:55] [postprocess] processed row 2582
[2026-04-27 03:23:55] [postprocess] processed row 2583
[2026-04-27 03:23:55] [postprocess] processed row 2584
[2026-04-27 03:23:55] [postprocess] processed row 2585
[2026-04-27 03:23:55] [postprocess] processed row 2586
[2026-04-27 03:23:55] [postprocess] processed row 2587
[2026-04-27 03:23:55] [postprocess] processed row 2588
[2026-04-27 03:23:55] [postprocess] processed row 2589
[2026-04-27 03:23:55] [postprocess] processed row 2590
[2026-04-27 03:23:55] [postprocess] processed row 2591
[2026-04-27 03:23:55] [postprocess] processed row 2592
[2026-04-27 03:23:55] [postprocess] processed row 2593
[2026-04-27 03:23:55] [postprocess] processed row 2594
[2026-04-27 03:23:55] [postprocess] processed row 2595
[2026-04-27 03:23:55] [postprocess] processed row 2596
[2026-04-27 03:23:55] [postprocess] processed row 2597
[2026-04-27 03:23:55] [postprocess] processed row 2598
[2026-04-27 03:23:55] [postprocess] processed row 2599
[2026-04-27 03:23:55] [postprocess] processed row 2600
[2026-04-27 03:23:55] [postprocess] processed row 2601
[2026-04-27 03:23:55] [postprocess] processed row 2602
[2026-04-27 03:23:55] [postprocess] processed row 2603
[2026-04-27 03:23:55] [postprocess] processed row 2604
[2026-04-27 03:23:55] [postprocess] processed row 2605
[2026-04-27 03:23:55] [postprocess] processed row 2606
[2026-04-27 03:23:55] [postprocess] processed row 2607
[2026-04-27 03:23:55] [postprocess] processed row 2608
[2026-04-27 03:23:55] [postprocess] processed row 2609
[2026-04-27 03:23:55] [postprocess] processed row 2610
[2026-04-27 03:23:55] [postprocess] processed row 2611
[2026-04-27 03:23:55] [postprocess] processed row 2612
[2026-04-27 03:23:55] [postprocess] processed row 2613
[2026-04-27 03:23:55] [postprocess] processed row 2614
[2026-04-27 03:23:55] [postprocess] processed row 2615
[2026-04-27 03:23:55] [postprocess] processed row 2616
[2026-04-27 03:23:55] [postprocess] processed row 2617
[2026-04-27 03:23:55] [postprocess] processed row 2618
[2026-04-27 03:23:55] [postprocess] processed row 2619
[2026-04-27 03:23:55] [postprocess] processed row 2620
[2026-04-27 03:23:55] [postprocess] processed row 2621
[2026-04-27 03:23:55] [postprocess] processed row 2622
[2026-04-27 03:23:55] [postprocess] processed row 2623
[2026-04-27 03:23:55] [postprocess] processed row 2624
[2026-04-27 03:23:55] [postprocess] processed row 2625
[2026-04-27 03:23:55] [postprocess] processed row 2626
[2026-04-27 03:23:55] [postprocess] processed row 2627
[2026-04-27 03:23:55] [postprocess] processed row 2628
[2026-04-27 03:23:55] [postprocess] processed row 2629
[2026-04-27 03:23:55] [postprocess] processed row 2630
[2026-04-27 03:23:55] [postprocess] processed row 2631
[2026-04-27 03:23:55] [postprocess] processed row 2632
[2026-04-27 03:23:55] [postprocess] processed row 2633
[2026-04-27 03:23:55] [postprocess] processed row 2634
[2026-04-27 03:23:55] [postprocess] processed row 2635
[2026-04-27 03:23:55] [postprocess] processed row 2636
[2026-04-27 03:23:55] [postprocess] processed row 2637
[2026-04-27 03:23:55] [postprocess] processed row 2638
[2026-04-27 03:23:55] [postprocess] processed row 2639
[2026-04-27 03:23:55] [postprocess] processed row 2640
[2026-04-27 03:23:55] [postprocess] processed row 2641
[2026-04-27 03:23:55] [postprocess] processed row 2642
[2026-04-27 03:23:55] [postprocess] processed row 2643
[2026-04-27 03:23:55] [postprocess] processed row 2644
[2026-04-27 03:23:55] [postprocess] processed row 2645
[2026-04-27 03:23:55] [postprocess] processed row 2646
[2026-04-27 03:23:55] [postprocess] processed row 2647
[2026-04-27 03:23:55] [postprocess] processed row 2648
[2026-04-27 03:23:55] [postprocess] processed row 2649
[2026-04-27 03:23:55] [postprocess] processed row 2650
[2026-04-27 03:23:55] [postprocess] processed row 2651
[2026-04-27 03:23:55] [postprocess] processed row 2652
[2026-04-27 03:23:55] [postprocess] processed row 2653
[2026-04-27 03:23:55] [postprocess] processed row 2654
[2026-04-27 03:23:55] [postprocess] processed row 2655
[2026-04-27 03:23:55] [postprocess] processed row 2656
[2026-04-27 03:23:55] [postprocess] processed row 2657
[2026-04-27 03:23:55] [postprocess] processed row 2658
[2026-04-27 03:23:55] [postprocess] processed row 2659
[2026-04-27 03:23:55] [postprocess] processed row 2660
[2026-04-27 03:23:55] [postprocess] processed row 2661
[2026-04-27 03:23:55] [postprocess] processed row 2662
[2026-04-27 03:23:55] [postprocess] processed row 2663
[2026-04-27 03:23:55] [postprocess] processed row 2664
[2026-04-27 03:23:55] [postprocess] processed row 2665
[2026-04-27 03:23:55] [postprocess] processed row 2666
[2026-04-27 03:23:55] [postprocess] processed row 2667
[2026-04-27 03:23:55] [postprocess] processed row 2668
[2026-04-27 03:23:55] [postprocess] processed row 2669
[2026-04-27 03:23:55] [postprocess] processed row 2670
[2026-04-27 03:23:55] [postprocess] processed row 2671
[2026-04-27 03:23:55] [postprocess] processed row 2672
[2026-04-27 03:23:55] [postprocess] processed row 2673
[2026-04-27 03:23:55] [postprocess] processed row 2674
[2026-04-27 03:23:55] [postprocess] completed
[2026-04-27 03:23:55] [main] finished
